id	externalId	latitude	longitude	city	postalCode	address	street	phone	open24h	mcDrive	open24h	wlan	coupons	toggo	mcCafe	closedFrom	closedTo	seoURL	wednesday	sunday	thursday	friday	tuesday	saturday	monday	name1	name2
309	455	51.946532523	8.8567515541	Detmold	32758	Detmold, Hansaweg	Hansaweg 2a	+49 5231 680713	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/detmold-hansaweg-2a	07:00 - 02:00	08:00 - 02:00	07:00 - 02:00	07:00 - 05:00	07:00 - 02:00	07:00 - 05:00	07:00 - 02:00	McDonald's Restaurant	KMG Familienrestaurants GmbH
565	742	50.6427462089	9.39641741528	Lauterbach	36341	Lauterbach, Umgehungsstr.	Umgehungsstr. 37	+49 6641 918070	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/lauterbach-umgehungsstr-37	09:00 - 23:00	10:00 - 23:00	09:00 - 23:00	09:00 - 00:00	09:00 - 23:00	09:00 - 00:00	09:00 - 23:00	McDonald's Restaurant	STS Systemgastronomie GmbH
2613	1110	50.549653241	6.5754660246	Kall	53925	Kall, Werner-Schumacher-Str.	Werner-Schumacher-Str. 14	+49 2441 777647	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/kall-werner-schumacher-str-14	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	McDonald's Restaurant	McDonald's Deutschland LLC
2869	1392	49.3215306745	7.33827529285	Homburg	66424	Homburg/Saar, Talstr. (Sat.)	Talstr. 63	+49 6841 1884826	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/homburg-talstr-63	09:00 - 21:00	geschlossen	09:00 - 21:00	09:00 - 21:00	09:00 - 21:00	09:00 - 20:00	09:00 - 21:00	McDonald's Restaurant	Getrey Gastro GmbH & Co. KG
3125	1657	50.182092508	9.00771092681	Erlensee	63526	Erlensee, Röntgenstraße 3	Röntgenstraße 3 (Gewerbepark BAB 45)	+49 6183 9194096	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/erlensee-roentgenstrasse-3-gewerbepark-bab-45	07:00 - 00:00	08:00 - 00:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	McDonald's Restaurant	Gluth Systemgastronomie e.K.
310	456	50.8229903333	6.24649825908	Eschweiler	52249	Eschweiler, Aachener Str.	Aachener Str. 108	+49 2403 20509	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/eschweiler-aachener-str-108	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	eiKen Restaurant GmbH
566	743	49.0101704335	8.39446474512	Karlsruhe	76133	Karlsruhe, Kaiserstr.	Kaiserstr. 150 (Europaplatz)	+49 721 9195555	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/karlsruhe-kaiserstr-150-europaplatz	07:00 - 01:00	10:00 - 01:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	McDonald's Restaurant	Felbinger Systemgastronomie KG
2614	1111	51.5052351028	7.57313219707	Dortmund	44287	Dortmund, Schleefstr.	Schleefstr. 17	+49 231 5335973	False	True	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/dortmund-schleefstr-17	09:00 - 23:00	10:00 - 23:00	09:00 - 23:00	09:00 - 00:00	09:00 - 23:00	09:00 - 00:00	09:00 - 23:00	McDonald's Restaurant	Kirsch Ost KG
2870	1393	53.6636376587	9.79347494311	Pinneberg	25421	Pinneberg, Friedrich-Ebert-S./	Friedrich-Ebert-Str. 54 (Marktplatz)	+49 4101 375320	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/pinneberg-friedrich-ebert-str-54-marktplatz	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	Oliver Bayer Systemgastronomie Pinneberg GmbH
3126	1658	50.30794914	8.51559256	Neu-Anspach	61267	Neu-Anspach, Zeppelinstraße	Zeppelinstr. 1	+49 6081 4496542	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/neu-anspach-zeppelinstr-1	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	McDonald's Restaurant	Frank Buchner Systemgastronomie e.K.
55	97	49.9986897721	8.27178789131	Mainz am Rhein	55116	Mainz, Gutenbergpl.	Gutenbergplatz 8-12	+49 6131 215641	False	False	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/mainz-am-rhein-gutenbergplatz-8-12	09:00 - 24:00	10:00 - 24:00	09:00 - 24:00	09:00 - 01:00	09:00 - 24:00	09:00 - 01:00	09:00 - 24:00	McDonald's Restaurant	Systemgastronomie van der Broeck GmbH & Co. KG
311	457	52.8517383444	9.69301781202	Fallingbostel	29683	Fallingbostel	Bockhorner Weg 7	+49 5162 98110	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/fallingbostel-bockhorner-weg-7	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 06:59	07:00 - 01:00	07:00 - 06:59	07:00 - 01:00	McDonald's Restaurant	Systemgastronomie Fallingbostel GmbH & Co KG
567	745	50.6743325162	8.28129070368	Herborn	35745	Herborn, Auf den Lüppen	Auf den Lüppen 3a	+49 2772 957160	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/herborn-auf-den-lueppen-3a	07:00 - 00:00	07:00 - 00:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	McDonald's Restaurant	Walter Briol Systemgastronomie e.K.
2615	1112	53.5464870364	10.1531748483	Oststeinbek	22113	Oststeinbek, Ostkreuz-Center	Willinghusener Weg 1	+49 40 71403859	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/oststeinbek-willinghusener-weg-1	09:00 - 21:00	geschlossen	09:00 - 21:00	09:00 - 22:00	09:00 - 21:00	09:00 - 22:00	09:00 - 21:00	McDonald's Restaurant	Michael Kaup Systemgastronomie e.K. Barsbütteler Str. 45
2871	1394	54.3124772	10.0986057	Kiel	24113	Kiel, Citti-Park	Mühlendamm 1	+49 431 6594529	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/kiel-muehlendamm-1	09:00 - 20:00	geschlossen	09:00 - 22:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	McDonald's Restaurant	McDonald's Deutschland LLC
3127	1659	49.3859078945	8.39241879718	Schifferstadt	67105	Schifferstadt, Am Katzenbaumer	Am Katzenbaumerschlag 2	+49 6235 4910057	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/schifferstadt-am-katzenbaumerschlag-2	09:00 - 01:00	09:00 - 01:00	09:00 - 01:00	09:00 - 03:00	09:00 - 01:00	09:00 - 03:00	09:00 - 01:00	McDonald's Restaurant	Steinbacher Systemgastronomie e.K.
56	99	49.2337612571	6.99565674156	Saarbrücken	66111	Saarbrücken, Bahnhofstr.	Bahnhofstr. 18	+49 681 38080	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/saarbruecken-bahnhofstr-18	07:00 - 01:00	09:00 - 00:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	McDonald's Restaurant	Harald Getrey Foodservice Restaurants e.K.
312	458	51.7649033118	7.91142210355	Ahlen	59229	Ahlen, Beckumer Str	Beckumer Str. 105	+49 2382 60942	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/ahlen-beckumer-str-105	08:00 - 01:00	09:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	McDonald's Restaurant Klaus Lawatzki e.K.
568	746	52.9866364724	10.5485605669	Uelzen	29525	Uelzen, Nord Allee 6	Nordallee 6	+49 581 30859	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/uelzen-nordallee-6	07:00 - 00:00	07:00 - 00:00	07:00 - 00:00	07:00 - 03:00	07:00 - 00:00	07:00 - 03:00	07:00 - 00:00	McDonald's Restaurant	Schefter Restaurantbetrieb GmbH & Co. KG
2616	1113	52.4773362094	13.3078972199	Berlin	14197	Berlin, Mecklenburgischestr	Mecklenburgische Str. 65-68	+49 30 89725383	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/berlin-mecklenburgische-str-65-68	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	HAM Systemrestaurant GmbH
2872	1395	53.552078	9.994858	Hamburg	20095	Hamburg, Europa-Passage	Ballindamm 40 (Europa Passage)	+49 40 30373296	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/hamburg-ballindamm-40-europa-passage	10:00 - 20:00	geschlossen	10:00 - 20:00	10:00 - 20:00	10:00 - 20:00	10:00 - 20:00	10:00 - 20:00	McDonald's Restaurant	Systemgastronomie Stephan Jagalla Ballindamm e. K.
3128	1660	51.03694395	13.297604093	Nossen	01683	Nossen, Augustusberg 72A	Augustusberg 72	+49 35242 669288	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/nossen-augustusberg-72	07:00 - 00:00	07:00 - 00:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	McDonald's Restaurant	Willy Dany Restaurantbetriebsgesellschaft mbH & Co. Service KG
313	459	48.461912419	8.4358145796	Freudenstadt	72250	Freudenstadt, Stuttgarter	Stuttgarter Str. 193	+49 7441 51100	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/freudenstadt-stuttgarter-str-193	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 04:00	07:00 - 01:00	07:00 - 04:00	07:00 - 01:00	McDonald's Restaurant	ama Systemgastronomie KG
569	747	49.8468902999	8.35623243072	Oppenheim	55276	Oppenheim, Auf der Saar 13	Auf der Saar 13	+49 6133 925293	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/oppenheim-auf-der-saar-13	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 03:00	09:00 - 00:00	09:00 - 03:00	09:00 - 00:00	McDonald's Restaurant	Walter Schiffers Systemgastronomie e.K.
2617	1114	51.8352594749	6.61588577428	Bocholt	46395	Bocholt, Neutorplatz	Neutorplatz (Einkaufszentrum)	+49 2871 294295	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/bocholt-neutorplatz-einkaufszentrum	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	McDonald's Restaurant	Wolfgang Hahne
2873	1396	51.61580182	7.2019414937	Recklinghausen	45657	Recklinghausen, Europaplatz(Bu	Europaplatz	+49 2361 4859774	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/recklinghausen-europaplatz	08:00 - 21:30	13:00 - 20:00	08:00 - 21:30	08:00 - 22:30	08:00 - 21:30	09:00 - 22:30	08:00 - 21:30	McDonald's Restaurant	B.B. Systemgastronomie GmbH & Co. KG
3129	1661	53.633059019	10.004997437	Hamburg	22335	Hamburg, Flughafen - T1 Ebene	Flughafenstr. 1-3 (Flughafen, Terminal 1)	+49 40 30062775	False	False	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/hamburg-flughafenstr-1-3-flughafen-terminal-1	04:00 - 22:00	04:00 - 22:00	04:00 - 22:00	04:00 - 22:00	04:00 - 22:00	04:00 - 22:00	04:00 - 22:00	McDonald's Restaurant	McDonald's Deutschland LLC
58	102	53.0748728705	8.80846183557	Bremen	28195	Bremen, Am Dom	Am Dom 6	+49 421 323545	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/bremen-am-dom-6	08:00 - 00:00	09:00 - 00:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	McDonald's Restaurant	BOH Gastro GmbH
314	460	50.7505627789	8.27726635712	Dillenburg	35683	Dillenburg, Kasseler	Kasseler Str. 34	+49 2771 41477	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/dillenburg-kasseler-str-34	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	Walter Briol Systemgastronomie e.K.
570	748	52.8400218412	8.06787121902	Cloppenburg	49661	Cloppenburg, Max-Planckstr.	Max-Planck-Str. 1	+49 4471 6789	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/cloppenburg-max-planck-str-1	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Burkhard Timme Systemgastronomie e.K.
2618	1115	47.5542197774	7.93064839697	Bad Säckingen	79713	Bad Säckingen, Tullastr.	Tullastr. 1	+49 7761 559765	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/bad-saeckingen-tullastr-1	08:00 - 00:00	09:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	K+K Systemgastronomie KG
2874	1397	48.2856247544	10.1165070743	Vöhringen	89269	Vöhringen, Omv Tankstelle	An der Alten Ziegelei 2	+49 7306 925845	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/voehringen-an-der-alten-ziegelei-2	07:00 - 00:00	07:00 - 00:00	07:00 - 01:00	07:00 - 01:00	07:00 - 00:00	07:00 - 01:00	07:00 - 00:00	McDonald's Restaurant	Gerhard Schmid
3130	1662	48.581445527	8.895525613	Herrenberg	71083	Herrenberg, Ohmstr.	Ohmstr. 5/1	+49 7032 7949079	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/herrenberg-ohmstr-5-1	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	McDonald's Deutschland LLC
59	103	49.1453906	9.2207209	Heilbronn	74072	Heilbronn, Sülmerstr.	Sülmerstr. 57	+49 7131 68103	False	False	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/heilbronn-suelmerstr-57	09:00 - 23:00	09:00 - 23:00	09:00 - 23:00	09:00 - 01:00	09:00 - 23:00	09:00 - 01:00	09:00 - 23:00	McDonald's Restaurant	Walter Blank GmbH
315	461	51.9930177992	9.7978761285	Alfeld	31061	Alfeld, Borsigstr.	Borsig Str. 1	+49 5181 27179	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/alfeld-borsig-str-1	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 07:59	08:00 - 01:00	08:00 - 07:59	08:00 - 01:00	McDonald's Restaurant	Systemgastronomie Alfeld Maike Neuenroth e. K.
571	749	52.3809217069	9.86108823972	Hannover	30629	Hannover, Kreisstr. 2	Kreisstr. 2	+49 511 9586779	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/hannover-kreisstr-2	08:00 - 00:00	09:00 - 00:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	McDonald's Restaurant	D.T. Schubert Systemgastronomie
2619	1116	51.5078527702	6.54351155421	Kamp-Lintfort	47475	Kamp-Lintfort, Prinzenstr	Prinzenstr. 84	+49 2842 921831	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/kamp-lintfort-prinzenstr-84	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	McDonald's Restaurant	Restaurantbetrieb Melinda Rogall e. K.
2875	1398	48.4531287361	10.2627546615	Günzburg	89312	Günzburg, Ulmer Str.	Ulmer Str. 91	+49 8221 2043981	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/guenzburg-ulmer-str-91	07:00 - 01:00	09:00 - 01:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	McDonald's Restaurant	J & P GmbH
3131	1663	49.2499931789	8.50133205358	Oberhausen-Rheinhausen	68794	Oberhausen-Rheinhausen, An der	Hoeber-und-Mandelbaum-Str. 1	+49 7254 7799112	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/oberhausen-rheinhausen-hoeber-und-mandelbaum-str-1	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 02:00	09:00 - 00:00	09:00 - 03:00	09:00 - 00:00	McDonald's Restaurant	Leander Schnell Oberhausen KG
60	106	51.4968470502	7.00771576425	Essen	45329	Essen, Allee-Center	Altenessener Str. 411	+49 201 357788	False	False	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/essen-altenessener-str-411	08:00 - 22:00	09:00 - 22:00	08:00 - 22:00	08:00 - 22:00	08:00 - 22:00	08:00 - 22:00	08:00 - 22:00	McDonald's Restaurant	LUMA Restaurant GmbH
316	462	54.0592902763	9.98216233414	Neumünster	24539	Neumünster, Altonaer	Altonaer Str. 141-143	+49 4321 81108	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/neumuenster-altonaer-str-141-143	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	Wilfried Cichon e.K.
572	750	50.4939982441	12.3960595093	Auerbach	08209	Auerbach, Göltzschtalstr.	Göltzschtalstr. 79	+49 3744 22200	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/auerbach-goeltzschtalstr-79	08:00 - 00:00	09:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	Thilo H. Blei Systemgastronomie e.K.
2620	1117	52.1594838579	11.6090546017	Magdeburg	39128	Magdeburg, Olvenstedter Grasew	Olvenstedter Graseweg 37	+49 391 2449899	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/magdeburg-olvenstedter-graseweg-37	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	McDonald's Restaurant	Rieke Magdeburg 1 GmbH & Co. KG
2876	1399	53.8545890996	10.6356346795	Lübeck	23556	Lübeck, Plaza-Center	Ziegelstr. 232	+49 451 8131633	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/luebeck-ziegelstr-232	10:00 - 19:30	geschlossen	10:00 - 19:30	10:00 - 19:30	10:00 - 19:30	10:00 - 19:30	10:00 - 19:30	McDonald's Restaurant	Systemgastronomie Kurt Neubaumer e.K.
3132	1664	51.5977921234	7.24565229479	Recklinghausen	45665	Recklinghausen, Schmalkalder S	Schmalkalder Str. 15	+49 2361 5822650	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/recklinghausen-schmalkalder-str-15	07:00 - 01:00	09:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	BiBo Systemgastronomie GmbH & Co. KG
317	463	48.8837066204	12.6088212559	Straubing	94315	Straubing, Ittlinger Str.	Ittlinger Str. 194	+49 9421 92141	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/straubing-ittlinger-str-194	07:00 - 02:00	07:00 - 01:00	07:00 - 02:00	07:00 - 04:00	07:00 - 02:00	07:00 - 04:00	07:00 - 02:00	McDonald's Restaurant	Heinritzi GmbH & Co. Restaurant KG
573	751	48.8544464815	10.4831736811	Nördlingen	86720	Nördlingen, Würzburger Str. 3	Würzburger Str. 3	+49 9081 87176	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/noerdlingen-wuerzburger-str-3	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 05:00	08:00 - 01:00	08:00 - 05:00	08:00 - 01:00	McDonald's Restaurant	FR Systemgastronomie GmbH
2621	1118	51.4795258367	11.919343733	Halle	06122	Halle, Neustadt Centrum	Neustädter Passage 17	+49 345 4701540	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/halle-neustaedter-passage-17	08:00 - 22:00	10:00 - 22:00	08:00 - 22:00	08:00 - 23:00	08:00 - 22:00	08:00 - 23:00	08:00 - 22:00	McDonald's Restaurant	Mike Kraft Systemgastronomie e. K.
2877	1400	52.51479041	7.68713637802	Fürstenau	49584	Fürstenau, Werner-Von-Siemens-	Werner-Von-Siemens-Str. 7	+49 5901 958231	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/fuerstenau-werner-von-siemens-str-7	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 02:00	09:00 - 00:00	09:00 - 02:00	09:00 - 00:00	McDonald's Restaurant	Heidrich Systemgastronomie Fürstenau e.K.
3133	1665	50.108631418	8.653620542	Frankfurt am Main	60327	Frankfurt, Skyline Plaza	Europa-Allee 6 (Skyline Plaza)	+49 69 74087667	False	False	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/frankfurt-am-main-europa-allee-6-skyline-plaza	09:00 - 20:30	geschlossen	09:00 - 22:30	09:00 - 22:30	09:00 - 20:30	09:00 - 22:30	09:00 - 20:30	McDonald's Restaurant	SoTor Restaurants Nord GmbH & Co. KG
62	110	48.7734204007	9.17316235003	Stuttgart	70178	Stuttgart, Marienstr.	Marienstr. 12	+49 711 626273	False	False	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/stuttgart-marienstr-12	07:00 - 01:00	00:00 - 01:00	07:00 - 01:00	07:00 - 00:00	07:00 - 01:00	geschlossen	07:00 - 01:00	McDonald's Restaurant	Jakob Faltermeier Stuttgart KG
318	464	48.3832652748	10.9371942333	Augsburg	86165	Augsburg, Meranerstr.	Meraner Str. 22	+49 821 791034	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/augsburg-meraner-str-22	07:30 - 00:00	07:30 - 00:00	07:30 - 00:00	07:30 - 02:00	07:30 - 00:00	07:30 - 02:00	07:00 - 00:00	McDonald's Restaurant	Hendrikx Systemgastronomie e.K.
574	752	49.4517023928	8.42181293089	Ludwigshafen am Rhein	67065	Ludwigshafen, Rheingönheim	In der Mörschgewanne 12/16	+49 621 5493614	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/ludwigshafen-am-rhein-in-der-moerschgewanne-12-16	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 02:00	09:00 - 00:00	09:00 - 02:00	09:00 - 00:00	McDonald's Restaurant	Steinbacher Systemgastronomie e.K.
2622	1119	53.4928739053	9.12265603321	Bremervörde	27432	Bremervörde, Zeppelinstr.	Zeppelinstr. 6	+49 4761 970982	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/bremervoerde-zeppelinstr-6	08:30 - 00:00	08:30 - 00:00	08:30 - 00:00	08:30 - 02:00	08:30 - 00:00	08:30 - 02:00	08:30 - 00:00	McDonald's Restaurant	Betzien Systemgastronomie e.K.
2878	1401	51.9077828615	8.38347679209	Gütersloh	33330	Gütersloh, Zentraler Busbahnho	Strengerstr. 24 (Busbahnhof)	+49 5241 1798021	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/guetersloh-strengerstr-24-busbahnhof	10:00 - 23:00	12:00 - 23:00	10:00 - 23:00	10:00 - 24:00	10:00 - 23:00	11:00 - 24:00	10:00 - 23:00	McDonald's Restaurant	Gabriele Conert Systemgastronomie e.K.
3134	1666	50.2201100908	8.62237331398	Bad Homburg von der Höhe	61352	Bad Homburg, Bahnhof	Am Bahnhof 1	+49 6172 1013184	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/bad-homburg-vd-hoehe-am-bahnhof-1	07:00 - 22:00	10:00 - 22:00	07:00 - 22:00	07:00 - 22:00	07:00 - 22:00	07:00 - 22:00	07:00 - 22:00	McDonald's Restaurant	Frank Buchner Systemgastronomie e.K.
